temperature,humidity,wind_speed,rainfall,time_of_day,crop_type,disease_type,label
31.1,68.8,4.7,0.0,Evening,Paddy,Brown spot,Good
24.7,53.9,2.6,0.0,Evening,Paddy,Brown spot,Good
25.3,77.6,8.7,0.0,Morning,Paddy,Brown spot,Good
20.3,57.3,2.5,0.0,Evening,Paddy,Brown spot,Good
22.8,54.1,7.9,0.0,Morning,Paddy,Brown spot,Good
25.3,70.4,2.4,0.0,Morning,Paddy,Brown spot,Good
30.2,71.3,2.0,0.0,Evening,Paddy,Brown spot,Good
24.1,76.2,3.2,0.0,Evening,Paddy,Brown spot,Good
21.7,78.8,6.7,0.0,Morning,Paddy,Brown spot,Good
25.3,57.7,6.1,0.0,Evening,Paddy,Brown spot,Good
30.5,67.5,5.4,0.0,Morning,Paddy,Brown spot,Good
24.1,58.9,7.8,0.0,Morning,Paddy,Brown spot,Good
23.4,66.2,5.7,0.0,Morning,Paddy,Brown spot,Good
30.5,51.4,6.4,0.0,Evening,Paddy,Brown spot,Good
28.6,79.2,2.1,0.0,Evening,Paddy,Brown spot,Good
21.7,65.7,4.9,0.0,Evening,Paddy,Brown spot,Good
24.2,73.2,3.1,0.0,Evening,Paddy,Brown spot,Good
23.0,69.6,7.6,0.0,Morning,Paddy,Brown spot,Good
27.7,74.3,7.4,0.0,Evening,Paddy,Brown spot,Good
22.9,79.1,8.4,0.0,Morning,Paddy,Brown spot,Good
30.3,79.9,3.6,0.0,Morning,Paddy,Brown spot,Good
27.5,51.9,9.1,0.0,Morning,Paddy,Brown spot,Good
24.8,63.8,8.9,0.0,Evening,Paddy,Brown spot,Good
31.5,53.4,4.6,0.0,Morning,Paddy,Brown spot,Good
30.1,52.9,6.2,0.0,Evening,Paddy,Brown spot,Good
21.7,73.8,8.4,0.0,Morning,Paddy,Brown spot,Good
25.5,57.2,9.3,0.0,Evening,Paddy,Brown spot,Good
26.4,67.2,5.3,0.0,Morning,Paddy,Brown spot,Good
20.3,68.5,8.9,0.0,Morning,Paddy,Brown spot,Good
28.6,67.1,6.0,0.0,Morning,Paddy,Brown spot,Good
31.4,63.4,9.5,0.0,Morning,Paddy,Brown spot,Good
20.2,66.6,7.8,0.0,Evening,Paddy,Brown spot,Good
24.3,76.6,8.2,0.0,Morning,Paddy,Brown spot,Good
21.7,66.6,5.5,0.0,Morning,Paddy,Brown spot,Good
26.9,52.3,9.7,0.0,Evening,Paddy,Brown spot,Good
31.0,62.6,4.6,0.0,Morning,Paddy,Brown spot,Good
31.6,63.3,10.0,0.0,Evening,Paddy,Brown spot,Good
24.7,66.1,4.3,0.0,Evening,Paddy,Brown spot,Good
28.2,70.8,4.2,0.0,Morning,Paddy,Brown spot,Good
27.4,76.2,6.1,0.0,Morning,Paddy,Brown spot,Good
26.7,62.8,9.3,0.0,Evening,Paddy,Brown spot,Good
20.2,72.9,4.9,0.0,Evening,Paddy,Brown spot,Good
28.2,76.6,7.7,0.0,Morning,Paddy,Brown spot,Good
30.9,70.7,8.4,0.0,Morning,Paddy,Brown spot,Good
26.5,58.4,7.4,0.0,Morning,Paddy,Brown spot,Good
30.8,58.3,3.7,0.0,Morning,Paddy,Brown spot,Good
28.8,73.7,5.3,0.0,Evening,Paddy,Brown spot,Good
27.4,70.2,9.4,0.0,Morning,Paddy,Brown spot,Good
25.0,78.6,8.5,0.0,Evening,Paddy,Brown spot,Good
24.8,73.8,8.5,0.0,Evening,Paddy,Brown spot,Good
30.1,65.2,2.4,0.0,Evening,Paddy,Brown spot,Good
26.7,72.5,2.5,0.0,Morning,Paddy,Brown spot,Good
26.0,62.0,8.4,0.0,Morning,Paddy,Brown spot,Good
23.9,67.9,8.3,0.0,Morning,Paddy,Brown spot,Good
27.4,68.1,9.8,0.0,Evening,Paddy,Brown spot,Good
23.2,66.1,6.9,0.0,Evening,Paddy,Brown spot,Good
26.1,75.2,2.5,0.0,Evening,Paddy,Brown spot,Good
25.1,53.9,5.3,0.0,Morning,Paddy,Brown spot,Good
27.6,51.0,7.5,0.0,Morning,Paddy,Brown spot,Good
27.5,62.8,8.3,0.0,Evening,Paddy,Brown spot,Good
26.8,68.3,3.5,0.0,Evening,Paddy,Brown spot,Good
24.8,69.6,3.5,0.0,Evening,Paddy,Brown spot,Good
30.0,62.4,4.6,0.0,Evening,Paddy,Brown spot,Good
30.1,57.5,8.1,0.0,Evening,Paddy,Brown spot,Good
31.5,59.4,2.6,0.0,Morning,Paddy,Brown spot,Good
30.3,63.7,2.7,0.0,Evening,Paddy,Brown spot,Good
27.3,63.7,4.6,0.0,Morning,Paddy,Brown spot,Good
20.5,78.9,8.1,0.0,Morning,Paddy,Brown spot,Good
23.8,51.2,3.0,0.0,Morning,Paddy,Brown spot,Good
27.5,69.9,8.9,0.0,Evening,Paddy,Brown spot,Good
27.5,56.0,2.9,0.0,Evening,Paddy,Brown spot,Good
28.0,54.7,7.7,0.0,Morning,Paddy,Brown spot,Good
21.1,53.3,8.0,0.0,Evening,Paddy,Brown spot,Good
23.5,72.1,4.4,0.0,Morning,Paddy,Brown spot,Good
23.8,53.4,8.7,0.0,Evening,Paddy,Brown spot,Good
21.1,68.6,7.8,0.0,Evening,Paddy,Brown spot,Good
29.6,73.5,4.0,0.0,Morning,Paddy,Brown spot,Good
20.7,55.1,5.7,0.0,Evening,Paddy,Brown spot,Good
25.4,61.9,9.7,0.0,Evening,Paddy,Brown spot,Good
23.0,67.6,6.9,0.0,Morning,Paddy,Brown spot,Good
28.3,77.9,5.8,0.0,Morning,Paddy,Brown spot,Good
30.2,58.8,3.6,0.0,Morning,Paddy,Brown spot,Good
31.3,77.7,3.1,0.0,Morning,Paddy,Brown spot,Good
24.8,63.9,5.0,0.0,Evening,Paddy,Brown spot,Good
22.1,59.0,9.7,0.0,Evening,Paddy,Brown spot,Good
22.1,70.9,3.5,0.0,Morning,Paddy,Brown spot,Good
27.1,53.2,5.2,0.0,Morning,Paddy,Brown spot,Good
25.2,68.9,3.2,0.0,Morning,Paddy,Brown spot,Good
31.3,53.7,3.5,0.0,Evening,Paddy,Brown spot,Good
26.4,58.1,3.7,0.0,Morning,Paddy,Brown spot,Good
28.6,60.2,3.9,0.0,Morning,Paddy,Brown spot,Good
29.6,79.4,6.3,0.0,Morning,Paddy,Brown spot,Good
29.0,51.6,5.8,0.0,Morning,Paddy,Brown spot,Good
25.2,57.6,2.4,0.0,Evening,Paddy,Brown spot,Good
20.2,57.0,2.8,0.0,Evening,Paddy,Brown spot,Good
20.7,60.1,7.8,0.0,Evening,Paddy,Brown spot,Good
20.6,72.5,4.3,0.0,Evening,Paddy,Brown spot,Good
21.1,50.7,4.7,0.0,Evening,Paddy,Brown spot,Good
31.3,64.4,2.2,0.0,Morning,Paddy,Brown spot,Good
22.5,78.5,9.1,0.0,Evening,Paddy,Brown spot,Good
25.8,70.8,8.2,0.0,Morning,Paddy,Brown spot,Good
27.2,60.4,9.3,0.0,Morning,Paddy,Brown spot,Good
24.8,71.5,9.6,0.0,Evening,Paddy,Brown spot,Good
21.9,54.6,9.4,0.0,Evening,Paddy,Brown spot,Good
22.6,67.9,7.1,0.0,Evening,Paddy,Brown spot,Good
25.5,68.1,9.0,0.0,Evening,Paddy,Brown spot,Good
29.5,50.2,9.8,0.0,Evening,Paddy,Brown spot,Good
25.0,66.8,4.1,0.0,Evening,Paddy,Brown spot,Good
27.8,64.9,7.4,0.0,Evening,Paddy,Brown spot,Good
30.2,67.0,8.9,0.0,Evening,Paddy,Brown spot,Good
31.6,71.9,5.7,0.0,Morning,Paddy,Brown spot,Good
23.7,50.5,3.9,0.0,Evening,Paddy,Brown spot,Good
31.3,65.1,3.8,0.0,Evening,Paddy,Brown spot,Good
22.9,64.0,5.7,0.0,Evening,Paddy,Brown spot,Good
27.8,64.9,3.4,0.0,Evening,Paddy,Brown spot,Good
24.7,76.7,2.2,0.0,Morning,Paddy,Brown spot,Good
22.9,53.9,3.7,0.0,Evening,Paddy,Brown spot,Good
21.4,62.0,3.9,0.0,Morning,Paddy,Brown spot,Good
24.5,68.4,2.3,0.0,Evening,Paddy,Brown spot,Good
24.1,75.7,3.0,0.0,Morning,Paddy,Brown spot,Good
20.1,65.1,5.3,0.0,Morning,Paddy,Brown spot,Good
30.8,60.6,6.7,0.0,Morning,Paddy,Brown spot,Good
20.0,50.3,2.5,0.0,Evening,Paddy,Brown spot,Good
29.4,66.1,9.9,0.0,Evening,Paddy,Brown spot,Good
31.8,73.3,2.8,0.0,Morning,Paddy,Brown spot,Good
22.8,67.5,2.3,0.0,Evening,Paddy,Brown spot,Good
30.4,59.1,2.2,0.0,Morning,Paddy,Brown spot,Good
30.8,66.6,7.5,0.0,Evening,Paddy,Brown spot,Good
26.8,59.4,6.4,0.0,Evening,Paddy,Brown spot,Good
31.8,63.2,4.7,0.0,Evening,Paddy,Brown spot,Good
21.7,67.2,2.5,0.0,Evening,Paddy,Brown spot,Good
23.5,51.5,8.3,0.0,Evening,Paddy,Brown spot,Good
31.0,71.4,4.1,0.0,Evening,Paddy,Brown spot,Good
22.4,50.7,8.3,0.0,Evening,Paddy,Brown spot,Good
29.3,59.0,7.6,0.0,Morning,Paddy,Brown spot,Good
26.5,75.0,3.4,0.0,Evening,Paddy,Brown spot,Good
29.0,76.1,4.7,0.0,Evening,Paddy,Brown spot,Good
26.9,65.6,2.1,0.0,Morning,Paddy,Brown spot,Good
28.1,54.2,9.3,0.0,Morning,Paddy,Brown spot,Good
28.5,78.2,8.8,0.0,Morning,Paddy,Brown spot,Good
25.5,70.2,9.7,0.0,Morning,Paddy,Brown spot,Good
22.3,79.9,8.6,0.0,Morning,Paddy,Brown spot,Good
29.6,69.5,4.2,0.0,Morning,Paddy,Brown spot,Good
31.9,60.2,2.6,0.0,Morning,Paddy,Brown spot,Good
27.2,65.6,7.8,0.0,Evening,Paddy,Brown spot,Good
27.8,70.7,5.7,0.0,Evening,Paddy,Brown spot,Good
31.9,54.8,5.7,0.0,Evening,Paddy,Brown spot,Good
29.1,53.8,6.5,0.0,Morning,Paddy,Brown spot,Good
21.0,63.3,2.0,0.0,Evening,Paddy,Brown spot,Good
27.4,51.6,7.3,0.0,Morning,Paddy,Brown spot,Good
24.9,75.4,8.7,0.0,Evening,Paddy,Brown spot,Good
20.1,51.1,3.6,0.0,Morning,Paddy,Brown spot,Good
22.9,61.1,5.2,0.0,Evening,Paddy,Brown spot,Good
22.3,72.1,6.8,0.0,Morning,Paddy,Brown spot,Good
27.4,74.3,5.2,0.0,Evening,Paddy,Brown spot,Good
25.3,67.6,8.9,0.0,Evening,Paddy,Brown spot,Good
26.3,72.2,9.2,0.0,Evening,Paddy,Brown spot,Good
30.8,55.9,4.8,0.0,Morning,Paddy,Brown spot,Good
25.9,67.9,8.4,0.0,Morning,Paddy,Brown spot,Good
31.3,74.2,4.3,0.0,Morning,Paddy,Brown spot,Good
29.6,60.0,8.1,0.0,Evening,Paddy,Brown spot,Good
23.1,69.7,3.6,0.0,Evening,Paddy,Brown spot,Good
25.9,68.5,2.6,0.0,Morning,Paddy,Brown spot,Good
31.2,71.8,8.9,0.0,Morning,Paddy,Brown spot,Good
25.9,52.4,3.7,0.0,Morning,Paddy,Brown spot,Good
22.5,56.5,6.4,0.0,Evening,Paddy,Brown spot,Good
27.5,53.9,2.1,0.0,Evening,Paddy,Brown spot,Good
30.9,59.5,7.6,0.0,Morning,Paddy,Brown spot,Good
20.8,70.5,4.1,0.0,Morning,Paddy,Brown spot,Good
26.4,73.6,5.7,0.0,Evening,Paddy,Brown spot,Good
29.2,51.6,3.7,0.0,Evening,Paddy,Brown spot,Good
31.9,57.6,8.3,0.0,Evening,Paddy,Brown spot,Good
28.7,56.0,3.5,0.0,Morning,Paddy,Brown spot,Good
24.9,53.8,2.1,0.0,Morning,Paddy,Brown spot,Good
31.4,73.8,8.8,0.0,Morning,Paddy,Brown spot,Good
26.6,79.9,4.4,0.0,Evening,Paddy,Brown spot,Good
24.5,64.9,3.9,0.0,Evening,Paddy,Brown spot,Good
28.9,79.5,9.1,0.0,Evening,Paddy,Brown spot,Good
21.4,64.4,5.3,0.0,Morning,Paddy,Brown spot,Good
24.4,50.7,7.7,0.0,Morning,Paddy,Brown spot,Good
25.9,66.1,3.9,0.0,Evening,Paddy,Brown spot,Good
23.9,66.4,3.5,0.0,Morning,Paddy,Brown spot,Good
24.7,62.7,7.8,0.0,Morning,Paddy,Brown spot,Good
30.4,76.6,2.5,0.0,Evening,Paddy,Brown spot,Good
28.6,77.2,3.4,0.0,Evening,Paddy,Brown spot,Good
24.7,61.0,8.9,0.0,Morning,Paddy,Brown spot,Good
31.5,67.5,5.2,0.0,Evening,Paddy,Brown spot,Good
28.6,71.8,3.9,0.0,Evening,Paddy,Brown spot,Good
20.8,71.1,7.4,0.0,Evening,Paddy,Brown spot,Good
27.2,78.8,9.9,0.0,Morning,Paddy,Brown spot,Good
21.5,72.5,9.0,0.0,Evening,Paddy,Brown spot,Good
28.1,72.6,3.2,0.0,Morning,Paddy,Brown spot,Good
31.5,63.7,5.8,0.0,Morning,Paddy,Brown spot,Good
31.3,53.7,2.9,0.0,Evening,Paddy,Brown spot,Good
27.9,68.8,9.9,0.0,Evening,Paddy,Brown spot,Good
27.9,67.7,2.5,0.0,Evening,Paddy,Brown spot,Good
27.0,71.1,9.6,0.0,Morning,Paddy,Brown spot,Good
24.2,53.1,5.5,0.0,Evening,Paddy,Brown spot,Good
25.4,76.6,8.6,0.0,Morning,Paddy,Brown spot,Good
27.8,76.9,4.9,0.0,Evening,Paddy,Brown spot,Good
21.5,70.4,2.2,0.0,Morning,Paddy,Brown spot,Good
30.5,70.4,6.9,0.0,Morning,Paddy,Brown spot,Good
29.1,76.3,5.1,0.0,Morning,Paddy,Brown spot,Good
29.6,67.4,8.7,0.0,Morning,Paddy,Brown spot,Good
26.6,78.2,6.2,0.0,Evening,Paddy,Brown spot,Good
27.8,65.4,7.1,0.0,Morning,Paddy,Brown spot,Good
20.4,50.3,9.7,0.0,Evening,Paddy,Brown spot,Good
27.8,63.1,5.0,0.0,Evening,Paddy,Brown spot,Good
26.0,54.9,3.3,0.0,Evening,Paddy,Brown spot,Good
29.8,53.3,7.0,0.0,Morning,Paddy,Brown spot,Good
28.8,67.4,6.5,0.0,Evening,Paddy,Brown spot,Good
27.9,74.6,8.8,0.0,Evening,Paddy,Brown spot,Good
23.5,64.5,6.0,0.0,Evening,Paddy,Brown spot,Good
23.7,76.0,4.0,0.0,Evening,Paddy,Brown spot,Good
25.4,58.4,6.7,0.0,Morning,Paddy,Brown spot,Good
24.1,52.5,7.2,0.0,Morning,Paddy,Brown spot,Good
27.8,51.9,5.6,0.0,Morning,Paddy,Brown spot,Good
20.6,66.8,5.2,0.0,Morning,Paddy,Brown spot,Good
24.9,76.1,9.7,0.0,Morning,Paddy,Brown spot,Good
22.6,58.3,4.7,0.0,Morning,Paddy,Brown spot,Good
31.4,62.4,3.5,0.0,Evening,Paddy,Brown spot,Good
25.5,62.5,9.8,0.0,Morning,Paddy,Brown spot,Good
27.3,57.5,8.5,0.0,Morning,Paddy,Brown spot,Good
26.8,56.4,7.7,0.0,Evening,Paddy,Brown spot,Good
31.5,78.5,4.8,0.0,Evening,Paddy,Brown spot,Good
28.9,55.3,8.9,0.0,Evening,Paddy,Brown spot,Good
29.4,50.2,6.5,0.0,Evening,Paddy,Brown spot,Good
21.2,64.4,2.4,0.0,Evening,Paddy,Brown spot,Good
21.2,58.6,2.8,0.0,Morning,Paddy,Brown spot,Good
29.7,51.5,8.4,0.0,Evening,Paddy,Brown spot,Good
31.5,58.7,3.5,0.0,Morning,Paddy,Brown spot,Good
23.7,67.7,9.7,0.0,Evening,Paddy,Brown spot,Good
20.0,73.7,7.9,0.0,Evening,Paddy,Brown spot,Good
27.5,73.4,6.8,0.0,Evening,Paddy,Brown spot,Good
27.1,53.8,8.5,0.0,Morning,Paddy,Brown spot,Good
30.4,61.5,4.8,0.0,Morning,Paddy,Brown spot,Good
23.5,65.5,4.7,0.0,Evening,Paddy,Brown spot,Good
30.4,64.7,8.0,0.0,Evening,Paddy,Brown spot,Good
22.3,62.0,3.9,0.0,Morning,Paddy,Brown spot,Good
29.1,74.1,7.4,0.0,Evening,Paddy,Brown spot,Good
24.4,73.5,6.7,0.0,Evening,Paddy,Brown spot,Good
29.4,63.4,9.3,0.0,Evening,Paddy,Brown spot,Good
28.5,68.0,5.6,0.0,Evening,Paddy,Brown spot,Good
27.1,53.5,5.6,0.0,Evening,Paddy,Brown spot,Good
27.0,64.7,2.8,0.0,Evening,Paddy,Brown spot,Good
20.2,73.0,5.3,0.0,Evening,Paddy,Brown spot,Good
21.4,52.1,8.5,0.0,Evening,Paddy,Brown spot,Good
21.8,52.2,6.9,0.0,Morning,Paddy,Brown spot,Good
24.6,69.0,4.3,0.0,Morning,Paddy,Brown spot,Good
26.8,77.5,2.7,0.0,Evening,Paddy,Brown spot,Good
30.4,57.5,7.9,0.0,Evening,Paddy,Brown spot,Good
23.5,67.1,8.7,0.0,Evening,Paddy,Brown spot,Good
27.7,67.7,3.2,0.0,Morning,Paddy,Brown spot,Good
30.1,52.7,8.6,0.0,Evening,Paddy,Brown spot,Good
30.8,60.2,8.4,0.0,Evening,Paddy,Brown spot,Good
21.9,58.0,6.3,0.0,Evening,Paddy,Brown spot,Good
20.4,71.1,2.8,0.0,Morning,Paddy,Brown spot,Good
30.5,71.7,9.3,0.0,Morning,Paddy,Brown spot,Good
23.3,73.2,4.6,0.0,Morning,Paddy,Brown spot,Good
28.4,63.3,9.9,0.0,Morning,Paddy,Brown spot,Good
24.1,62.6,3.8,0.0,Evening,Paddy,Brown spot,Good
26.3,54.0,9.1,0.0,Morning,Paddy,Brown spot,Good
30.2,56.1,9.9,0.0,Evening,Paddy,Brown spot,Good
31.5,53.4,4.9,0.0,Morning,Paddy,Brown spot,Good
26.0,59.2,4.6,0.0,Morning,Paddy,Brown spot,Good
25.4,53.9,6.5,0.0,Evening,Paddy,Brown spot,Good
30.8,51.6,3.8,0.0,Morning,Paddy,Brown spot,Good
21.8,68.3,5.0,0.0,Evening,Paddy,Brown spot,Good
21.0,55.0,9.3,0.0,Morning,Paddy,Brown spot,Good
24.7,67.6,7.3,0.0,Evening,Paddy,Brown spot,Good
28.2,69.0,3.0,0.0,Morning,Paddy,Brown spot,Good
28.5,55.2,8.3,0.0,Morning,Paddy,Brown spot,Good
22.1,63.7,5.6,0.0,Morning,Paddy,Brown spot,Good
21.7,78.8,7.8,0.0,Morning,Paddy,Brown spot,Good
29.3,58.8,5.4,0.0,Morning,Paddy,Brown spot,Good
21.3,77.4,4.5,0.0,Morning,Paddy,Brown spot,Good
27.5,58.7,8.6,0.0,Morning,Paddy,Brown spot,Good
31.4,59.3,9.3,0.0,Evening,Paddy,Brown spot,Good
23.2,71.0,8.1,0.0,Evening,Paddy,Brown spot,Good
27.9,74.9,9.9,0.0,Evening,Paddy,Brown spot,Good
26.1,53.4,3.0,0.0,Morning,Paddy,Brown spot,Good
22.2,68.0,4.7,0.0,Evening,Paddy,Brown spot,Good
22.0,51.4,6.1,0.0,Morning,Paddy,Brown spot,Good
22.5,61.8,9.7,0.0,Morning,Paddy,Brown spot,Good
23.1,63.6,9.3,0.0,Evening,Paddy,Brown spot,Good
28.5,68.7,8.2,0.0,Morning,Paddy,Brown spot,Good
28.8,69.2,9.0,0.0,Evening,Paddy,Brown spot,Good
22.6,64.2,7.5,0.0,Morning,Paddy,Brown spot,Good
26.4,61.4,6.9,0.0,Evening,Paddy,Brown spot,Good
28.0,68.9,8.4,0.0,Evening,Paddy,Brown spot,Good
24.3,61.9,6.2,0.0,Morning,Paddy,Brown spot,Good
30.4,64.4,7.9,0.0,Morning,Paddy,Brown spot,Good
25.6,74.8,5.6,0.0,Morning,Paddy,Brown spot,Good
31.6,50.2,2.0,0.0,Morning,Paddy,Brown spot,Good
26.2,52.7,7.9,0.0,Morning,Paddy,Brown spot,Good
29.4,62.0,7.7,0.0,Evening,Paddy,Brown spot,Good
22.0,71.5,8.1,0.0,Evening,Paddy,Brown spot,Good
21.0,65.0,2.3,0.0,Evening,Paddy,Brown spot,Good
20.5,60.5,6.4,0.0,Morning,Paddy,Brown spot,Good
20.1,72.8,2.9,0.0,Morning,Paddy,Brown spot,Good
20.7,60.8,4.3,0.0,Evening,Paddy,Brown spot,Good
26.9,68.2,2.7,0.0,Morning,Paddy,Brown spot,Good
30.8,50.2,6.9,0.0,Morning,Paddy,Brown spot,Good
25.5,72.5,4.2,0.0,Morning,Paddy,Brown spot,Good
25.0,52.6,4.2,0.0,Morning,Paddy,Brown spot,Good
22.0,65.0,5.7,0.0,Morning,Paddy,Brown spot,Good
23.4,73.3,5.3,0.0,Evening,Paddy,Brown spot,Good
27.6,51.9,7.8,0.0,Morning,Paddy,Brown spot,Good
23.5,56.6,3.7,0.0,Morning,Paddy,Brown spot,Good
25.2,63.7,3.0,0.0,Morning,Paddy,Brown spot,Good
29.0,64.9,5.4,0.0,Morning,Paddy,Brown spot,Good
29.3,63.3,5.4,0.0,Evening,Paddy,Brown spot,Good
23.2,57.0,2.9,0.0,Morning,Paddy,Brown spot,Good
26.6,52.0,9.0,0.0,Evening,Paddy,Brown spot,Good
24.7,64.3,9.3,0.0,Evening,Paddy,Brown spot,Good
29.5,74.1,3.6,0.0,Evening,Paddy,Brown spot,Good
24.2,75.7,4.4,0.0,Morning,Paddy,Brown spot,Good
29.4,53.9,7.6,0.0,Morning,Paddy,Brown spot,Good
22.5,55.6,3.5,0.0,Morning,Paddy,Brown spot,Good
29.6,55.0,9.9,0.0,Morning,Paddy,Brown spot,Good
30.1,65.2,6.7,0.0,Evening,Paddy,Brown spot,Good
23.3,79.0,6.0,0.0,Morning,Paddy,Brown spot,Good
29.4,75.0,5.1,0.0,Evening,Paddy,Brown spot,Good
30.4,68.8,8.4,0.0,Morning,Paddy,Brown spot,Good
30.8,55.9,8.5,0.0,Morning,Paddy,Brown spot,Good
29.7,56.0,9.7,0.0,Evening,Paddy,Brown spot,Good
30.0,64.2,8.7,0.0,Evening,Paddy,Brown spot,Good
22.4,62.4,4.1,0.0,Evening,Paddy,Brown spot,Good
25.5,51.8,3.1,0.0,Morning,Paddy,Brown spot,Good
31.6,61.9,4.5,0.0,Evening,Paddy,Brown spot,Good
27.6,79.6,7.8,0.0,Evening,Paddy,Brown spot,Good
20.3,57.7,3.5,0.0,Evening,Paddy,Brown spot,Good
31.8,69.1,3.2,0.0,Morning,Paddy,Brown spot,Good
29.7,56.9,9.5,0.0,Morning,Paddy,Brown spot,Good
21.1,54.8,6.5,0.0,Morning,Paddy,Brown spot,Good
25.3,66.2,8.8,0.0,Evening,Paddy,Brown spot,Good
31.3,72.5,2.3,0.0,Evening,Paddy,Brown spot,Good
22.8,70.9,4.7,0.0,Evening,Paddy,Brown spot,Good
24.4,73.4,9.9,0.0,Evening,Paddy,Brown spot,Good
28.2,69.5,3.3,0.0,Morning,Paddy,Brown spot,Good
26.8,51.3,7.4,0.0,Evening,Paddy,Brown spot,Good
31.2,77.2,5.1,0.0,Morning,Paddy,Brown spot,Good
23.5,75.6,5.2,0.0,Morning,Paddy,Brown spot,Good
21.7,51.8,4.1,0.0,Morning,Paddy,Brown spot,Good
31.2,78.9,3.0,0.0,Evening,Paddy,Brown spot,Good
25.7,58.7,9.9,0.0,Evening,Paddy,Brown spot,Good
20.1,73.3,2.1,0.0,Morning,Paddy,Brown spot,Good
28.4,72.2,2.7,0.0,Morning,Paddy,Brown spot,Good
22.5,58.0,5.4,0.0,Morning,Paddy,Brown spot,Good
23.1,69.2,4.7,0.0,Morning,Paddy,Brown spot,Good
30.6,67.8,2.2,0.0,Evening,Paddy,Brown spot,Good
20.4,79.8,9.6,0.0,Evening,Paddy,Brown spot,Good
22.1,61.5,5.8,0.0,Morning,Paddy,Brown spot,Good
23.3,55.6,6.3,0.0,Evening,Paddy,Brown spot,Good
26.6,52.6,9.4,0.0,Evening,Paddy,Brown spot,Good
30.5,54.9,5.1,0.0,Morning,Paddy,Brown spot,Good
31.3,52.7,2.0,0.0,Morning,Paddy,Brown spot,Good
30.7,55.5,8.7,0.0,Morning,Paddy,Brown spot,Good
21.2,50.9,9.7,0.0,Morning,Paddy,Brown spot,Good
21.9,66.9,9.8,0.0,Evening,Paddy,Brown spot,Good
22.9,51.7,9.0,0.0,Morning,Paddy,Brown spot,Good
29.5,71.1,6.2,0.0,Evening,Paddy,Brown spot,Good
25.4,56.4,8.2,0.0,Morning,Paddy,Brown spot,Good
27.9,70.3,3.1,0.0,Evening,Paddy,Brown spot,Good
30.5,50.4,2.6,0.0,Evening,Paddy,Brown spot,Good
28.8,55.9,2.9,0.0,Evening,Paddy,Brown spot,Good
23.2,66.5,9.0,0.0,Morning,Paddy,Brown spot,Good
22.4,78.4,9.1,0.0,Evening,Paddy,Brown spot,Good
30.7,56.0,8.8,0.0,Evening,Paddy,Brown spot,Good
26.8,71.6,8.5,0.0,Evening,Paddy,Brown spot,Good
30.9,74.8,9.2,0.0,Evening,Paddy,Brown spot,Good
21.3,70.3,2.7,0.0,Morning,Paddy,Brown spot,Good
24.5,64.5,8.4,0.0,Morning,Paddy,Brown spot,Good
28.8,77.6,2.6,0.0,Morning,Paddy,Brown spot,Good
27.6,53.7,6.3,0.0,Morning,Paddy,Brown spot,Good
21.4,62.4,9.6,0.0,Evening,Paddy,Brown spot,Good
31.0,57.6,4.5,0.0,Morning,Paddy,Brown spot,Good
29.9,66.9,6.6,0.0,Morning,Paddy,Brown spot,Good
26.0,78.4,8.4,0.0,Morning,Paddy,Brown spot,Good
26.2,58.5,6.8,0.0,Evening,Paddy,Brown spot,Good
31.2,69.8,3.9,0.0,Evening,Paddy,Brown spot,Good
23.9,75.9,5.5,0.0,Evening,Paddy,Brown spot,Good
24.9,57.1,5.0,0.0,Evening,Paddy,Brown spot,Good
22.9,64.7,5.3,0.0,Evening,Paddy,Brown spot,Good
24.7,66.8,9.2,0.0,Morning,Paddy,Brown spot,Good
20.9,52.8,8.1,0.0,Evening,Paddy,Brown spot,Good
26.6,51.8,9.9,0.0,Morning,Paddy,Brown spot,Good
23.0,68.8,2.4,0.0,Evening,Paddy,Brown spot,Good
28.8,65.8,3.2,0.0,Morning,Paddy,Brown spot,Good
29.2,76.6,8.7,0.0,Evening,Paddy,Brown spot,Good
25.6,55.5,5.2,0.0,Evening,Paddy,Brown spot,Good
22.2,64.6,3.9,0.0,Evening,Paddy,Brown spot,Good
22.7,55.8,9.0,0.0,Evening,Paddy,Brown spot,Good
30.1,62.3,2.2,0.0,Evening,Paddy,Brown spot,Good
21.1,69.5,6.2,0.0,Morning,Paddy,Brown spot,Good
20.3,58.1,3.0,0.0,Morning,Paddy,Brown spot,Good
29.9,55.1,2.1,0.0,Morning,Paddy,Brown spot,Good
23.6,72.1,7.6,0.0,Morning,Paddy,Brown spot,Good
30.9,68.8,8.3,0.0,Evening,Paddy,Brown spot,Good
27.2,60.7,7.2,0.0,Morning,Paddy,Brown spot,Good
28.2,64.1,2.0,0.0,Morning,Paddy,Brown spot,Good
26.7,59.0,4.1,0.0,Evening,Paddy,Brown spot,Good
31.5,74.3,3.2,0.0,Evening,Paddy,Brown spot,Good
25.7,77.4,4.2,0.0,Evening,Paddy,Brown spot,Good
20.3,78.0,4.5,0.0,Morning,Paddy,Brown spot,Good
26.4,52.5,3.3,0.0,Evening,Paddy,Brown spot,Good
30.6,52.7,3.8,0.0,Evening,Paddy,Brown spot,Good
25.2,68.2,5.0,0.0,Morning,Paddy,Brown spot,Good
26.9,75.8,2.7,0.0,Morning,Paddy,Brown spot,Good
29.3,59.1,2.0,0.0,Morning,Paddy,Brown spot,Good
